2018-01-02 05:50,30
2018-01-02 06:00,29
2018-01-02 06:10,26
2018-01-02 06:20,25
2018-01-02 06:30,23
2018-01-02 06:40,21
2018-01-02 06:50,19
2018-01-02 07:00,18
2018-01-02 07:10,16
2018-01-02 07:20,14
2018-01-02 07:30,11
2018-01-02 07:40,11
2018-01-02 07:50,9
2018-01-02 08:00,8
2018-01-02 08:10,5
2018-01-02 08:20,6
2018-01-02 08:30,4
2018-01-02 08:40,5
2018-01-02 08:50,4
2018-01-02 09:00,3
2018-01-02 09:10,2
2018-01-02 09:20,2
2018-01-02 09:30,2
2018-01-02 09:40,2
2018-01-02 09:50,0
2018-01-02 10:00,0
2018-01-02 10:10,1
2018-01-02 10:20,0
2018-01-02 10:40,2
2018-01-02 10:50,0
2018-01-02 11:00,1
2018-01-02 11:10,2
2018-01-02 11:20,5
2018-01-02 11:30,3
2018-01-02 11:40,4
2018-01-02 11:50,5
2018-01-02 12:00,7
2018-01-02 12:10,8
2018-01-02 12:20,10
2018-01-02 12:30,11
2018-01-02 12:40,11
2018-01-02 12:50,14
2018-01-02 13:00,17
2018-01-02 13:10,16
2018-01-02 13:20,17
2018-01-02 13:30,19
2018-01-02 13:40,19
2018-01-02 13:50,21
2018-01-02 14:00,21
2018-01-02 14:10,21
2018-01-02 14:20,22
2018-01-02 14:30,25
2018-01-02 14:40,24
2018-01-02 14:50,27
2018-01-02 15:00,29
2018-01-02 15:10,28
2018-01-02 15:20,31
2018-01-02 15:30,33
2018-01-02 15:40,34
2018-01-02 15:50,37
2018-01-02 16:00,37
2018-01-02 16:10,38
2018-01-02 16:20,39
2018-01-02 16:30,40
2018-01-02 16:40,40
2018-01-02 16:50,42
2018-01-02 17:00,40
2018-01-02 17:10,41
2018-01-02 17:20,38
2018-01-02 17:30,38
2018-01-02 17:40,36
2018-01-02 17:50,35
2018-01-02 18:00,31
2018-01-02 18:10,29
2018-01-02 18:20,27
2018-01-02 18:30,24
2018-01-02 18:40,20
2018-01-02 18:50,18
2018-01-02 19:00,15
2018-01-02 19:10,11
2018-01-02 19:20,9
2018-01-02 19:30,6
2018-01-02 19:40,4
2018-01-02 19:50,1
2018-01-02 20:00,-1
2018-01-02 20:10,-2
2018-01-02 20:20,-4
2018-01-02 20:30,-6
2018-01-02 20:40,-9
2018-01-02 20:50,-10
2018-01-02 21:00,-12
2018-01-02 21:10,-13
2018-01-02 21:20,-14
2018-01-02 21:30,-16
2018-01-02 21:40,-17
2018-01-02 21:50,-18
2018-01-02 22:00,-20
2018-01-02 22:10,-20
2018-01-02 22:20,-21
2018-01-02 22:30,-22
2018-01-02 22:40,-22
2018-01-02 22:50,-21
2018-01-02 23:00,-22
2018-01-02 23:10,-22
2018-01-02 23:20,-22
2018-01-02 23:30,-22
2018-01-02 23:40,-20
2018-01-02 23:50,-21
2018-01-03 00:00,-20
2018-01-03 00:10,-18
2018-01-03 00:20,-17
2018-01-03 00:30,-16
2018-01-03 00:40,-14
2018-01-03 00:50,-13
2018-01-03 01:00,-12
2018-01-03 01:10,-11
2018-01-03 01:20,-10
2018-01-03 01:30,-9
2018-01-03 01:40,-7
2018-01-03 01:50,-6
2018-01-03 02:00,-7
2018-01-03 02:10,-6
2018-01-03 02:20,-4
2018-01-03 02:30,-4
2018-01-03 02:40,-4
2018-01-03 02:50,-4
2018-01-03 03:00,-3
2018-01-03 03:10,-3
2018-01-03 03:20,-1
2018-01-03 03:30,1
2018-01-03 03:40,2
2018-01-03 03:50,3
2018-01-03 04:00,2
2018-01-03 04:10,5
2018-01-03 04:20,8
2018-01-03 04:30,9
2018-01-03 04:40,10
2018-01-03 04:50,10
2018-01-03 05:00,11
2018-01-03 05:10,11
2018-01-03 05:20,10
2018-01-03 05:30,13
2018-01-03 05:40,8
2018-01-03 05:50,7
2018-01-03 06:00,9
2018-01-03 06:10,6
2018-01-03 06:20,1
2018-01-03 06:30,1
2018-01-03 06:40,-4
2018-01-03 06:50,-8
2018-01-03 07:00,-7
2018-01-03 07:10,-10
2018-01-03 07:20,-25
2018-01-03 07:40,-20
2018-01-03 07:50,-34
2018-01-03 08:00,-27
2018-01-03 08:10,-27
2018-01-03 08:20,-35
2018-01-03 08:30,-46
2018-01-03 08:40,-49
2018-01-03 08:50,-50
2018-01-03 09:00,-42
2018-01-03 09:10,-44
2018-01-03 09:20,-47
2018-01-03 09:30,-63
2018-01-03 09:40,-43
2018-01-03 09:50,-52
2018-01-03 10:00,-43
2018-01-03 10:10,-58
2018-01-03 10:20,-52
2018-01-03 10:30,-47
2018-01-03 10:40,-37
2018-01-03 10:50,-46
2018-01-03 11:00,-49
2018-01-03 11:10,-56
2018-01-03 11:20,-73
2018-01-03 11:30,-49
2018-01-03 11:40,-61
2018-01-03 11:50,-52
2018-01-03 12:00,-44
2018-01-03 12:10,-40
2018-01-03 12:20,-47
2018-01-03 12:30,-57
2018-01-03 12:40,-45
2018-01-03 12:50,-44
2018-01-03 13:00,-47
2018-01-03 13:10,-45
2018-01-03 13:20,-46
2018-01-03 13:30,-44
2018-01-03 13:40,-40
2018-01-03 13:50,-30
2018-01-03 14:00,-26
2018-01-03 14:10,-23
2018-01-03 14:20,-33
2018-01-03 14:30,-28
2018-01-03 14:40,-12
2018-01-03 14:50,-15
2018-01-03 15:00,-14
2018-01-03 15:10,-14
2018-01-03 15:20,-12
2018-01-03 15:30,-7
2018-01-03 15:50,-5
2018-01-03 16:00,4
2018-01-03 16:10,3
2018-01-03 16:20,9
2018-01-03 16:30,14
2018-01-03 16:40,12
2018-01-03 16:50,17
2018-01-03 17:00,25
2018-01-03 17:10,20
2018-01-03 17:20,30
2018-01-03 17:30,27
2018-01-03 17:40,33
2018-01-03 17:50,35
2018-01-03 18:00,34
2018-01-03 18:10,41
2018-01-03 18:20,36
2018-01-03 18:30,41
2018-01-03 18:40,39
2018-01-03 18:50,38
2018-01-03 19:00,41
2018-01-03 19:10,39
2018-01-03 19:20,35
2018-01-03 19:30,30
2018-01-03 19:40,28
2018-01-03 19:50,33
2018-01-03 20:00,33
2018-01-03 20:10,34
2018-01-03 20:20,29
2018-01-03 20:30,23
2018-01-03 20:40,21
2018-01-03 20:50,20
2018-01-03 21:00,20
2018-01-03 21:10,17
2018-01-03 21:20,15
2018-01-03 21:30,13
2018-01-03 21:40,13
2018-01-03 21:50,14
2018-01-03 22:00,11
2018-01-03 22:10,10
2018-01-03 22:20,10
2018-01-03 22:30,8
2018-01-03 22:40,12
2018-01-03 22:50,14
2018-01-03 23:00,10
2018-01-03 23:10,16
2018-01-03 23:20,16
2018-01-03 23:30,16
2018-01-03 23:40,21
2018-01-03 23:50,21
2018-01-04 00:00,27
2018-01-04 00:10,24
2018-01-04 00:20,28
2018-01-04 00:30,33
2018-01-04 00:40,32
2018-01-04 00:50,33
2018-01-04 01:00,35
2018-01-04 01:10,41
2018-01-04 01:20,42
2018-01-04 01:30,44
2018-01-04 01:40,45
2018-01-04 01:50,48
2018-01-04 02:00,51
2018-01-04 02:10,50
2018-01-04 02:20,50
2018-01-04 02:30,54
2018-01-04 02:40,55
2018-01-04 02:50,54
2018-01-04 03:00,57
2018-01-04 03:10,58
2018-01-04 03:20,58
2018-01-04 03:30,60
2018-01-04 03:40,64
2018-01-04 03:50,68
2018-01-04 04:00,67
2018-01-04 04:10,66
2018-01-04 04:20,67
2018-01-04 04:30,68
2018-01-04 04:40,70
2018-01-04 04:50,72
2018-01-04 05:00,68
2018-01-04 05:10,72
2018-01-04 05:20,72
2018-01-04 05:30,68
2018-01-04 05:40,70
2018-01-04 05:50,69
2018-01-04 06:00,67
2018-01-04 06:10,70
2018-01-04 06:20,66
2018-01-04 06:30,62
2018-01-04 06:40,61
2018-01-04 06:50,58
2018-01-04 07:00,56
2018-01-04 07:10,51
2018-01-04 07:20,52
2018-01-04 07:40,41
2018-01-04 07:50,39
2018-01-04 08:00,40
2018-01-04 08:10,38
2018-01-04 08:20,33
2018-01-04 08:30,31
2018-01-04 08:40,28
2018-01-04 08:50,26
2018-01-04 09:00,19
2018-01-04 09:10,22
2018-01-04 09:20,17
2018-01-04 09:30,13
2018-01-04 09:40,12
2018-01-04 09:50,9
2018-01-04 10:00,6
2018-01-04 10:10,5
2018-01-04 10:20,1
2018-01-04 10:30,-1
2018-01-04 10:40,0
2018-01-04 10:50,-4
2018-01-04 11:00,-4
2018-01-04 11:10,-6
2018-01-04 11:20,-5
2018-01-04 11:30,-6
2018-01-04 11:40,-7
2018-01-04 11:50,-5
2018-01-04 12:00,-7
2018-01-04 12:10,-7
2018-01-04 12:20,-8
2018-01-04 12:30,-6
2018-01-04 12:40,-6
2018-01-04 12:50,-5
2018-01-04 13:00,-6
2018-01-04 13:10,-1
2018-01-04 13:20,-3
2018-01-04 13:30,-3
2018-01-04 13:40,1
2018-01-04 13:50,1
2018-01-04 14:00,2
2018-01-04 14:10,5
2018-01-04 14:20,5
2018-01-04 14:30,8
2018-01-04 14:40,8
2018-01-04 14:50,10
2018-01-04 15:00,13
2018-01-04 15:10,12
2018-01-04 15:20,11
2018-01-04 15:30,12
2018-01-04 15:40,13
2018-01-04 15:50,14
2018-01-04 16:00,14
2018-01-04 16:10,16
2018-01-04 16:20,14
2018-01-04 16:30,17
2018-01-04 16:40,17
2018-01-04 16:50,16
2018-01-04 17:00,18
2018-01-04 17:10,17
2018-01-04 17:20,18
2018-01-04 17:30,19
2018-01-04 17:40,18
2018-01-04 17:50,19
2018-01-04 18:00,18
2018-01-04 18:10,18
2018-01-04 18:20,17
2018-01-04 18:30,17
2018-01-04 18:40,15
2018-01-04 18:50,14
2018-01-04 19:00,14
2018-01-04 19:10,11
2018-01-04 19:20,11
2018-01-04 19:30,9
2018-01-04 19:40,7
2018-01-04 19:50,5
2018-01-04 20:00,4
2018-01-04 20:10,0
2018-01-04 20:20,-1
2018-01-04 20:30,-2
2018-01-04 20:40,-5
2018-01-04 20:50,-8
2018-01-04 21:00,-9
2018-01-04 21:10,-10
2018-01-04 21:20,-12
2018-01-04 21:30,-13
2018-01-04 21:40,-16
2018-01-04 21:50,-15
2018-01-04 22:00,-18
2018-01-04 22:10,-19
2018-01-04 22:20,-19
2018-01-04 22:30,-21
2018-01-04 22:40,-21
2018-01-04 22:50,-20
2018-01-04 23:00,-22
2018-01-04 23:10,-21
2018-01-04 23:20,-20
2018-01-04 23:30,-22
2018-01-04 23:40,-22
2018-01-04 23:50,-23
2018-01-05 00:00,-22
2018-01-05 00:10,-23
2018-01-05 00:20,-25
2018-01-05 00:30,-22
2018-01-05 00:40,-22
2018-01-05 00:50,-22
2018-01-05 01:00,-21
2018-01-05 01:10,-21
2018-01-05 01:20,-20
2018-01-05 01:30,-20
2018-01-05 01:40,-19
2018-01-05 01:50,-17
2018-01-05 02:00,-15
2018-01-05 02:10,-15
2018-01-05 02:20,-14
2018-01-05 02:30,-13
2018-01-05 02:40,-10
2018-01-05 02:50,-9
2018-01-05 03:00,-6
2018-01-05 03:10,-6
2018-01-05 03:20,-5
2018-01-05 03:30,-4
2018-01-05 03:40,-2
2018-01-05 03:50,-1
2018-01-05 04:00,-1
2018-01-05 04:10,-1
2018-01-05 04:20,1
2018-01-05 04:30,0
2018-01-05 04:40,1
2018-01-05 04:50,1
2018-01-05 05:00,2
2018-01-05 05:10,3
2018-01-05 05:20,5
2018-01-05 05:30,6
2018-01-05 05:40,8
2018-01-05 05:50,9
2018-01-05 06:00,10
2018-01-05 06:10,12
2018-01-05 06:20,14
2018-01-05 06:30,16
2018-01-05 06:40,17
2018-01-05 06:50,18
2018-01-05 07:00,21
2018-01-05 07:10,21
2018-01-05 07:20,23
2018-01-05 07:30,24
2018-01-05 07:40,24
2018-01-05 07:50,23
2018-01-05 08:00,25
2018-01-05 08:10,25
2018-01-05 08:20,25
2018-01-05 08:30,23
2018-01-05 08:40,22
2018-01-05 08:50,20
2018-01-05 09:00,20
2018-01-05 09:10,18
2018-01-05 09:20,16
2018-01-05 09:30,13
2018-01-05 09:40,11
2018-01-05 09:50,11
2018-01-05 10:00,9
2018-01-05 10:10,6
2018-01-05 10:20,4
2018-01-05 10:30,2
2018-01-05 10:40,1
2018-01-05 10:50,-1
2018-01-05 11:00,-2
2018-01-05 11:10,-3
2018-01-05 11:20,-5
2018-01-05 11:30,-4
2018-01-05 11:40,-5
2018-01-05 11:50,-6
2018-01-05 12:00,-7
2018-01-05 12:10,-7
2018-01-05 12:20,-8
2018-01-05 12:30,-8
2018-01-05 12:40,-9
2018-01-05 12:50,-9
2018-01-05 13:00,-8
2018-01-05 13:10,-9
2018-01-05 13:20,-9
2018-01-05 13:30,-10
2018-01-05 13:40,-11
2018-01-05 13:50,-10
2018-01-05 14:00,-8
2018-01-05 14:10,-10
2018-01-05 14:20,-9
2018-01-05 14:30,-9
2018-01-05 14:40,-8
2018-01-05 14:50,-7
2018-01-05 15:00,-6
2018-01-05 15:10,-5
2018-01-05 15:20,-4
2018-01-05 15:30,-4
2018-01-05 15:40,-4
2018-01-05 15:50,-2
2018-01-05 16:00,-1
2018-01-05 16:10,1
2018-01-05 16:20,-1
2018-01-05 16:30,1
2018-01-05 16:40,1
2018-01-05 16:50,1
2018-01-05 17:00,3
2018-01-05 17:10,2
2018-01-05 17:20,4
2018-01-05 17:30,3
2018-01-05 17:40,4
2018-01-05 17:50,5
2018-01-05 18:00,5
2018-01-05 18:10,7
2018-01-05 18:20,7
2018-01-05 18:30,8
2018-01-05 18:40,10
2018-01-05 18:50,11
2018-01-05 19:00,10
2018-01-05 19:10,12
2018-01-05 19:20,12
2018-01-05 19:30,12
2018-01-05 19:40,13
2018-01-05 19:50,12
2018-01-05 20:00,11
2018-01-05 20:10,11
2018-01-05 20:20,10
2018-01-05 20:30,9
2018-01-05 20:40,8
2018-01-05 20:50,7
2018-01-05 21:00,7
2018-01-05 21:10,6
2018-01-05 21:20,2
2018-01-05 21:30,2
2018-01-05 21:40,1
2018-01-05 21:50,-1
2018-01-05 22:00,-1
2018-01-05 22:10,-4
2018-01-05 22:20,-3
2018-01-05 22:30,-5
2018-01-05 22:40,-9
2018-01-05 22:50,-9
2018-01-05 23:00,-9
2018-01-05 23:10,-11
2018-01-05 23:20,-12
2018-01-05 23:30,-12
2018-01-05 23:40,-15
2018-01-05 23:50,-17
2018-01-06 00:00,-17
2018-01-06 00:10,-18
2018-01-06 00:20,-20
2018-01-06 00:30,-21
2018-01-06 00:40,-20
2018-01-06 00:50,-19
2018-01-06 01:00,-21
2018-01-06 01:10,-19
2018-01-06 01:20,-20
2018-01-06 01:30,-19
2018-01-06 01:40,-18
2018-01-06 01:50,-19
2018-01-06 02:00,-18
2018-01-06 02:10,-17
2018-01-06 02:20,-17
2018-01-06 02:30,-16
2018-01-06 02:40,-15
2018-01-06 02:50,-15
2018-01-06 03:00,-13
2018-01-06 03:10,-13
2018-01-06 03:20,-11
2018-01-06 03:30,-11
2018-01-06 03:40,-10
2018-01-06 03:50,-8
2018-01-06 04:00,-7
2018-01-06 04:10,-7
2018-01-06 04:20,-6
2018-01-06 04:30,-5
2018-01-06 04:40,-6
2018-01-06 04:50,-5
2018-01-06 05:00,-4
2018-01-06 05:10,-5
2018-01-06 05:20,-5
2018-01-06 05:30,-4
2018-01-06 05:40,-4
2018-01-06 05:50,-4
2018-01-06 06:00,-2
2018-01-06 06:10,-1
2018-01-06 06:20,-1
2018-01-06 06:30,0
2018-01-06 06:40,1
2018-01-06 06:50,4
2018-01-06 07:00,5
2018-01-06 07:10,6
2018-01-06 07:20,7
2018-01-06 07:30,8
2018-01-06 07:40,9
2018-01-06 07:50,11
2018-01-06 08:00,11
2018-01-06 08:10,12
2018-01-06 08:20,12
2018-01-06 08:30,11
2018-01-06 08:40,11
2018-01-06 08:50,8
2018-01-06 09:00,7
2018-01-06 09:10,4
2018-01-06 09:20,1
2018-01-06 09:30,-1
2018-01-06 09:40,-2
2018-01-06 09:50,-4
2018-01-06 10:00,-6
2018-01-06 10:10,-7
2018-01-06 10:20,-11
2018-01-06 10:30,-13
2018-01-06 10:40,-15
2018-01-06 10:50,-18
2018-01-06 11:00,-19
2018-01-06 11:10,-21
2018-01-06 11:20,-23
2018-01-06 11:30,-23
2018-01-06 11:40,-27
2018-01-06 11:50,-27
2018-01-06 12:00,-30
2018-01-06 12:20,-30
2018-01-06 12:30,-33
2018-01-06 12:40,-34
2018-01-06 12:50,-35
2018-01-06 13:00,-36
2018-01-06 13:10,-38
2018-01-06 13:20,-38
2018-01-06 13:30,-38
2018-01-06 13:40,-39
2018-01-06 13:50,-40
2018-01-06 14:00,-42
2018-01-06 14:10,-41
2018-01-06 14:20,-41
2018-01-06 14:30,-42
2018-01-06 14:40,-43
2018-01-06 14:50,-43
2018-01-06 15:00,-42
2018-01-06 15:10,-44
2018-01-06 15:20,-40
2018-01-06 15:30,-40
2018-01-06 15:40,-40
2018-01-06 15:50,-38
2018-01-06 16:00,-37
2018-01-06 16:10,-36
2018-01-06 16:20,-33
2018-01-06 16:30,-32
2018-01-06 16:40,-32
2018-01-06 16:50,-29
2018-01-06 17:00,-29
2018-01-06 17:10,-27
2018-01-06 17:20,-27
2018-01-06 17:30,-27
2018-01-06 17:40,-24
2018-01-06 17:50,-25
2018-01-06 18:00,-25
2018-01-06 18:10,-21
2018-01-06 18:20,-22
2018-01-06 18:30,-20
2018-01-06 18:40,-18
2018-01-06 18:50,-17
2018-01-06 19:00,-15
2018-01-06 19:10,-14
2018-01-06 19:20,-11
2018-01-06 19:30,-8
2018-01-06 19:40,-7
2018-01-06 19:50,-5
2018-01-06 20:10,-1
2018-01-06 20:20,1
2018-01-06 20:30,1
2018-01-06 20:40,2
2018-01-06 20:50,3
2018-01-06 21:00,5
2018-01-06 21:10,1
2018-01-06 21:20,3
2018-01-06 21:30,1
2018-01-06 21:40,1
2018-01-06 21:50,0
2018-01-06 22:00,-1
2018-01-06 22:10,-2
2018-01-06 22:20,-2
2018-01-06 22:30,-3
2018-01-06 22:40,-4
2018-01-06 22:50,-5
2018-01-06 23:00,-8
2018-01-06 23:10,-9
2018-01-06 23:20,-11
2018-01-06 23:30,-14
2018-01-06 23:40,-14
2018-01-06 23:50,-16
2018-01-07 00:00,-18
2018-01-07 00:10,-20
2018-01-07 00:20,-22
2018-01-07 00:30,-24
2018-01-07 00:40,-25
2018-01-07 00:50,-25
2018-01-07 01:00,-27
2018-01-07 01:10,-29
2018-01-07 01:20,-30
2018-01-07 01:30,-31
2018-01-07 01:40,-32
2018-01-07 01:50,-32
2018-01-07 02:00,-33
2018-01-07 02:10,-34
2018-01-07 02:20,-35
2018-01-07 02:30,-35
2018-01-07 02:40,-35
2018-01-07 02:50,-35
2018-01-07 03:00,-36
2018-01-07 03:10,-36
2018-01-07 03:20,-36
2018-01-07 03:30,-36
2018-01-07 03:40,-35
2018-01-07 03:50,-34
2018-01-07 04:00,-32
2018-01-07 04:10,-32
2018-01-07 04:20,-30
2018-01-07 04:30,-30
2018-01-07 04:40,-28
2018-01-07 04:50,-28
2018-01-07 05:00,-26
2018-01-07 05:10,-24
2018-01-07 05:20,-24
2018-01-07 05:30,-23
2018-01-07 05:40,-22
2018-01-07 05:50,-21
2018-01-07 06:00,-21
2018-01-07 06:10,-20
2018-01-07 06:20,-20
2018-01-07 06:30,-19
2018-01-07 06:40,-20
2018-01-07 06:50,-18
2018-01-07 07:00,-18
2018-01-07 07:10,-16
2018-01-07 07:20,-15
2018-01-07 07:30,-14
2018-01-07 07:40,-13
2018-01-07 07:50,-10
2018-01-07 08:00,-9
2018-01-07 08:10,-7
2018-01-07 08:20,-7
2018-01-07 08:30,-6
2018-01-07 08:40,-5
2018-01-07 08:50,-4
2018-01-07 09:00,-3
2018-01-07 09:10,-3
2018-01-07 09:20,-3
2018-01-07 09:30,-4
2018-01-07 09:40,-3
2018-01-07 09:50,-5
2018-01-07 10:00,-5
2018-01-07 10:10,-7
2018-01-07 10:20,-8
2018-01-07 10:30,-9
2018-01-07 10:40,-9
2018-01-07 10:50,-11
2018-01-07 11:00,-11
2018-01-07 11:10,-13
2018-01-07 11:20,-13
2018-01-07 11:30,-16
2018-01-07 11:40,-16
2018-01-07 11:50,-18
2018-01-07 12:00,-19
2018-01-07 12:10,-19
2018-01-07 12:20,-22
2018-01-07 12:30,-23
2018-01-07 12:40,-22
2018-01-07 12:50,-24
2018-01-07 13:00,-25
2018-01-07 13:10,-26
2018-01-07 13:20,-27
2018-01-07 13:30,-28
2018-01-07 13:40,-29
2018-01-07 13:50,-30
2018-01-07 14:00,-30
2018-01-07 14:10,-33
2018-01-07 14:20,-34
2018-01-07 14:30,-32
2018-01-07 14:40,-34
2018-01-07 14:50,-36
2018-01-07 15:00,-36
2018-01-07 15:10,-37
2018-01-07 15:20,-37
2018-01-07 15:30,-38
2018-01-07 15:40,-38
2018-01-07 15:50,-39
2018-01-07 16:00,-40
2018-01-07 16:10,-39
2018-01-07 16:20,-37
2018-01-07 16:30,-36
2018-01-07 16:40,-36
2018-01-07 16:50,-34
2018-01-07 17:00,-32
2018-01-07 17:10,-31
2018-01-07 17:20,-28
2018-01-07 17:30,-30
2018-01-07 17:40,-28
2018-01-07 17:50,-26
2018-01-07 18:00,-25
2018-01-07 18:10,-24
2018-01-07 18:20,-23
2018-01-07 18:30,-22
2018-01-07 18:40,-20
2018-01-07 18:50,-21
2018-01-07 19:00,-20
2018-01-07 19:10,-19
2018-01-07 19:20,-18
2018-01-07 19:30,-18
2018-01-07 19:40,-17
2018-01-07 19:50,-19
2018-01-07 20:00,-17
2018-01-07 20:10,-13
2018-01-07 20:20,-15
2018-01-07 20:30,-15
2018-01-07 20:40,-15
2018-01-07 20:50,-13
2018-01-07 21:00,-11
2018-01-07 21:10,-11
2018-01-07 21:20,-10
2018-01-07 21:30,-11
2018-01-07 21:40,-8
2018-01-07 21:50,-8
2018-01-07 22:00,-7
2018-01-07 22:10,-4
2018-01-07 22:20,-7
2018-01-07 22:30,-7
2018-01-07 22:40,-7
2018-01-07 22:50,-6
2018-01-07 23:00,-9
2018-01-07 23:10,-8
2018-01-07 23:20,-10
2018-01-07 23:30,-8
2018-01-07 23:40,-11
2018-01-07 23:50,-14
2018-01-08 00:00,-15
2018-01-08 00:10,-14
2018-01-08 00:20,-15
2018-01-08 00:30,-16
2018-01-08 00:40,-20
2018-01-08 00:50,-20
2018-01-08 01:00,-21
2018-01-08 01:10,-24
2018-01-08 01:20,-26
2018-01-08 01:30,-31
2018-01-08 01:40,-29
2018-01-08 01:50,-34
2018-01-08 02:00,-36
2018-01-08 02:10,-35
2018-01-08 02:20,-39
2018-01-08 02:30,-40
2018-01-08 02:40,-41
2018-01-08 02:50,-44
2018-01-08 03:00,-45
2018-01-08 03:10,-46
2018-01-08 03:20,-48
2018-01-08 03:30,-50
2018-01-08 03:40,-50
2018-01-08 03:50,-51
2018-01-08 04:00,-51
2018-01-08 04:10,-51
2018-01-08 04:20,-51
2018-01-08 04:30,-49
2018-01-08 04:40,-51
2018-01-08 04:50,-52
2018-01-08 05:00,-50
2018-01-08 05:10,-48
2018-01-08 05:20,-47
2018-01-08 05:30,-47
2018-01-08 05:40,-45
